amt,fiitax_se,tfica_se,totfedtax_se,fiitax_wage,tfica_wage,totfedtax_wage
233700,33617.398,25447.631,59065.031,50700.5,13215.15,63915.648
233800,33636.34,25451.141,59087.48,50735.5,13217.5,63953
233900,33655.281,25454.65,59109.93,50770.5,13219.85,63990.352
234000,33674.23,25458.16,59132.391,50805.5,13222.2,64027.699
234100,33693.172,25461.67,59154.844,50840.5,13224.55,64065.051
234200,33712.109,25465.18,59177.289,50875.5,13226.9,64102.398
234300,33731.051,25468.689,59199.742,50910.5,13229.25,64139.75
234400,33750,25472.199,59222.199,50945.5,13231.6,64177.102
234500,33768.941,25475.711,59244.652,50980.5,13233.95,64214.449
234600,33787.879,25479.221,59267.102,51015.5,13236.3,64251.801
234700,33806.828,25482.73,59289.559,51050.5,13238.65,64289.148
234800,33825.77,25486.24,59312.008,51085.5,13241,64326.5
234900,33844.711,25489.75,59334.461,51120.5,13243.35,64363.852
235000,33863.66,25493.25,59356.91,51155.5,13245.7,64401.199
235100,33882.602,25496.76,59379.359,51190.5,13248.05,64438.551
235200,33901.539,25500.27,59401.809,51225.5,13250.4,64475.898
235300,33920.48,25503.779,59424.258,51260.5,13252.75,64513.25
235400,33939.43,25507.289,59446.719,51295.5,13255.1,64550.602
235500,33958.371,25510.801,59469.172,51330.5,13257.45,64587.949
235600,33977.309,25514.311,59491.617,51365.5,13259.8,64625.301
235700,33996.262,25517.82,59514.082,51400.5,13262.15,64662.648
235800,34015.199,25521.33,59536.531,51435.5,13264.5,64700
235900,34034.141,25524.84,59558.98,51470.5,13266.85,64737.352
236000,34053.078,25528.35,59581.43,51505.5,13269.2,64774.699
236100,34072.031,25531.859,59603.891,51540.5,13271.55,64812.051
236200,34090.969,25535.369,59626.336,51575.5,13273.9,64849.398
236300,34109.91,25538.881,59648.789,51610.5,13276.25,64886.75
236400,34128.859,25542.381,59671.242,51645.5,13278.6,64924.102
236500,34147.801,25545.891,59693.691,51680.5,13280.95,64961.449
236600,34166.738,25549.4,59716.141,51715.5,13283.3,64998.801
236700,34185.68,25552.91,59738.59,51750.5,13285.65,65036.148
236800,34204.629,25556.42,59761.047,51785.5,13288,65073.5
236900,34223.57,25559.93,59783.5,51820.5,13290.35,65110.852
237000,34242.512,25563.439,59805.953,51855.5,13292.7,65148.199
237100,34261.461,25566.949,59828.41,51890.5,13295.05,65185.551
237200,34280.398,25570.461,59850.859,51925.5,13297.4,65222.898
237300,34299.34,25573.971,59873.313,51960.5,13299.75,65260.25
237400,34318.281,25577.48,59895.762,51995.5,13302.1,65297.602
237500,34337.23,25580.99,59918.219,52030.5,13304.45,65334.949
237600,34356.172,25584.5,59940.672,52065.5,13306.8,65372.301
237700,34375.109,25588.01,59963.117,52100.5,13309.15,65409.648
237800,34394.059,25591.51,59985.57,52135.5,13311.5,65447
237900,34413,25595.02,60008.02,52170.5,13313.85,65484.352
238000,34431.941,25598.529,60030.469,52205.5,13316.2,65521.699
238100,34450.879,25602.039,60052.918,52240.5,13318.55,65559.047
238200,34469.828,25605.551,60075.379,52275.5,13320.9,65596.398
238300,34488.77,25609.061,60097.828,52310.5,13323.25,65633.75
238400,34507.711,25612.57,60120.281,52345.5,13325.6,65671.102
238500,34526.66,25616.08,60142.742,52380.5,13327.95,65708.453
238600,34545.602,25619.59,60165.191,52415.5,13330.3,65745.797
238700,34564.539,25623.1,60187.641,52450.5,13332.65,65783.148
238800,34583.488,25626.609,60210.098,52485.5,13335,65820.5
238900,34602.43,25630.119,60232.547,52520.5,13337.35,65857.852
239000,34621.371,25633.631,60255,52555.5,13339.7,65895.203
239100,34640.309,25637.141,60277.449,52590.5,13342.05,65932.547
239200,34663.18,25640.65,60303.828,52625.5,13344.4,65969.898
239300,34688.43,25644.15,60332.578,52660.5,13346.75,66007.25
239400,34713.691,25647.66,60361.352,52695.5,13349.1,66044.602
239500,34738.949,25651.17,60390.117,52730.5,13351.45,66081.953
239600,34764.199,25654.68,60418.879,52765.5,13353.8,66119.297
239700,34789.461,25658.189,60447.648,52800.5,13356.15,66156.648
239800,34814.719,25661.699,60476.418,52835.5,13358.5,66194
239900,34839.98,25665.211,60505.191,52870.5,13360.85,66231.352
240000,34865.23,25668.721,60533.953,52905.5,13363.2,66268.703
240100,34890.488,25672.23,60562.719,52940.5,13365.55,66306.047
240200,34915.75,25675.74,60591.492,52975.5,13367.9,66343.398
240300,34941,25679.25,60620.25,53010.5,13370.25,66380.75
240400,34966.262,25682.76,60649.023,53045.5,13372.6,66418.102
240500,34991.52,25686.27,60677.789,53080.5,13374.95,66455.453
240600,35016.781,25689.779,60706.563,53115.5,13377.3,66492.797
240700,35042.031,25693.279,60735.313,53150.5,13379.65,66530.148
240800,35067.289,25696.789,60764.078,53185.5,13382,66567.5
240900,35092.551,25700.301,60792.852,53220.5,13384.35,66604.852
241000,35117.809,25703.811,60821.617,53255.5,13386.7,66642.203
241100,35143.059,25707.32,60850.379,53290.5,13389.05,66679.547
241200,35168.32,25710.83,60879.148,53325.5,13391.4,66716.898
241300,35193.578,25714.34,60907.918,53360.5,13393.75,66754.25
241400,35218.828,25717.85,60936.68,53395.5,13396.1,66791.602
241500,35244.09,25721.359,60965.449,53430.5,13398.45,66828.953
241600,35269.352,25724.869,60994.219,53465.5,13400.8,66866.297
241700,35294.609,25728.381,61022.992,53500.5,13403.15,66903.648
241800,35319.859,25731.891,61051.75,53535.5,13405.5,66941
241900,35345.121,25735.4,61080.523,53570.5,13407.85,66978.352
242000,35370.379,25738.91,61109.289,53605.5,13410.2,67015.703
242100,35395.629,25742.41,61138.039,53640.5,13412.55,67053.047
242200,35420.891,25745.92,61166.813,53675.5,13414.9,67090.398
242300,35446.148,25749.43,61195.578,53710.5,13417.25,67127.75
242400,35471.41,25752.939,61224.352,53745.5,13419.6,67165.102
242500,35496.66,25756.449,61253.109,53780.5,13421.95,67202.453
242600,35521.922,25759.961,61281.883,53815.5,13424.3,67239.797
242700,35547.18,25763.471,61310.648,53850.5,13426.65,67277.148
242800,35572.43,25766.98,61339.41,53885.5,13429,67314.5
242900,35597.691,25770.49,61368.18,53920.5,13431.35,67351.852
243000,35622.949,25774,61396.949,53955.5,13433.7,67389.203
243100,35648.211,25777.51,61425.719,53990.5,13436.05,67426.547
243200,35673.461,25781.02,61454.48,54025.5,13438.4,67463.898
243300,35698.719,25784.529,61483.25,54060.5,13440.75,67501.25
243400,35723.98,25788.039,61512.02,54095.5,13443.1,67538.602
243500,35749.238,25791.539,61540.777,54130.5,13445.45,67575.953
243600,35774.488,25795.051,61569.539,54165.5,13447.8,67613.297
243700,35799.75,25798.561,61598.313,54200.5,13450.15,67650.648
243800,35825.012,25802.07,61627.082,54235.5,13452.5,67688
243900,35850.262,25805.58,61655.844,54270.5,13454.85,67725.352
244000,35875.52,25809.09,61684.609,54305.5,13457.2,67762.703
244100,35900.781,25812.6,61713.383,54340.5,13459.55,67800.047
244200,35926.039,25816.109,61742.148,54375.5,13461.9,67837.398
244300,35951.289,25819.619,61770.906,54410.5,13464.25,67874.75
244400,35976.551,25823.131,61799.68,54445.5,13466.6,67912.102
244500,36001.809,25826.641,61828.449,54480.5,13468.95,67949.453
244600,36027.059,25830.15,61857.211,54515.5,13471.3,67986.797
244700,36052.32,25833.66,61885.98,54550.5,13473.65,68024.148
244800,36077.578,25837.17,61914.75,54585.5,13476,68061.5
244900,36102.84,25840.68,61943.52,54620.5,13478.35,68098.852
245000,36128.09,25844.18,61972.27,54655.5,13480.7,68136.203
245100,36153.352,25847.689,62001.039,54690.5,13483.05,68173.547
245200,36178.609,25851.199,62029.809,54725.5,13485.4,68210.898
245300,36203.859,25854.711,62058.57,54760.5,13487.75,68248.25
245400,36229.121,25858.221,62087.344,54795.5,13490.1,68285.602
245500,36254.379,25861.73,62116.109,54830.5,13492.45,68322.953
245600,36279.641,25865.24,62144.883,54865.5,13494.8,68360.297
245700,36304.891,25868.75,62173.641,54900.5,13497.15,68397.648
245800,36330.148,25872.26,62202.406,54935.5,13499.5,68435
245900,36355.41,25875.77,62231.18,54970.5,13501.85,68472.352
246000,36380.66,25879.279,62259.938,55005.5,13504.2,68509.703
246100,36405.922,25882.789,62288.711,55040.5,13506.55,68547.047
246200,36431.18,25886.301,62317.48,55075.5,13508.9,68584.398
246300,36456.441,25889.811,62346.25,55110.5,13511.25,68621.75
246400,36481.691,25893.311,62375,55145.5,13513.6,68659.102
246500,36506.949,25896.82,62403.77,55180.5,13515.95,68696.453
246600,36532.211,25900.33,62432.539,55215.5,13518.3,68733.797
246700,36557.469,25903.84,62461.309,55250.5,13520.65,68771.148
246800,36582.719,25907.35,62490.07,55285.5,13523,68808.5
246900,36607.98,25910.859,62518.84,55320.5,13525.35,68845.852
247000,36633.238,25914.369,62547.609,55355.5,13527.7,68883.203
247100,36658.488,25917.881,62576.367,55390.5,13530.05,68920.547
247200,36683.75,25921.391,62605.141,55425.5,13532.4,68957.898
247300,36709.012,25924.9,62633.914,55460.5,13534.75,68995.25
247400,36734.27,25928.41,62662.68,55495.5,13537.1,69032.602
247500,36759.52,25931.92,62691.438,55530.5,13539.45,69069.953
247600,36784.781,25935.43,62720.211,55565.5,13541.8,69107.297
247700,36810.039,25938.939,62748.977,55600.5,13544.15,69144.648
247800,36835.289,25942.439,62777.727,55635.5,13546.5,69182
247900,36860.551,25945.949,62806.5,55670.5,13548.85,69219.352
248000,36885.809,25949.461,62835.27,55705.5,13551.2,69256.703
248100,36911.07,25952.971,62864.039,55740.5,13553.55,69294.047
248200,36936.32,25956.48,62892.801,55775.5,13555.9,69331.398
248300,36961.578,25959.99,62921.57,55810.5,13558.25,69368.75
248400,36986.84,25963.5,62950.34,55845.5,13560.6,69406.102
248500,37012.09,25967.01,62979.102,55880.5,13562.95,69443.453
248600,37037.352,25970.52,63007.871,55915.5,13565.3,69480.797
248700,37062.609,25974.029,63036.641,55950.5,13567.65,69518.148
248800,37087.871,25977.539,63065.41,55985.5,13570,69555.5
248900,37113.121,25981.051,63094.172,56020.5,13572.35,69592.852
249000,37138.379,25984.561,63122.938,56055.5,13574.7,69630.203
249100,37163.641,25988.07,63151.711,56090.5,13577.05,69667.547
249200,37188.898,25991.58,63180.477,56125.5,13579.4,69704.898
249300,37214.148,25995.08,63209.227,56160.5,13581.75,69742.25
249400,37239.41,25998.59,63238,56195.5,13584.1,69779.602
249500,37264.672,26002.1,63266.773,56230.5,13586.45,69816.953
249600,37289.922,26005.609,63295.531,56265.5,13588.8,69854.297
249700,37315.18,26009.119,63324.297,56300.5,13591.15,69891.648
249800,37340.441,26012.631,63353.07,56335.5,13593.5,69929
249900,37365.699,26016.141,63381.84,56370.5,13595.85,69966.352
250000,37390.949,26019.65,63410.602,56405.5,13598.2,70003.703
250100,37416.211,26023.16,63439.371,56440.5,13600.55,70041.047
250200,37441.469,26026.67,63468.141,56475.5,13602.9,70078.398
250300,37466.719,26030.18,63496.898,56510.5,13605.25,70115.75
250400,37491.98,26033.689,63525.672,56545.5,13607.6,70153.102
250500,37517.238,26037.199,63554.438,56580.5,13609.95,70190.453
250600,37542.5,26040.711,63583.211,56615.5,13612.3,70227.797
250700,37567.75,26044.211,63611.961,56650.5,13614.65,70265.148
250800,37593.012,26047.721,63640.734,56685.5,13617,70302.5
250900,37618.27,26051.23,63669.5,56720.5,13619.35,70339.852
251000,37643.52,26054.74,63698.258,56755.5,13621.7,70377.203
251100,37668.781,26058.25,63727.031,56790.5,13624.05,70414.547
251200,37694.039,26061.76,63755.797,56825.5,13626.4,70451.898
251300,37719.301,26065.27,63784.57,56860.5,13628.75,70489.25
251400,37744.551,26068.779,63813.328,56895.5,13631.1,70526.602
251500,37769.809,26072.289,63842.098,56930.5,13633.45,70563.953
251600,37795.07,26075.801,63870.871,56965.5,13635.8,70601.297
251700,37820.328,26079.311,63899.641,57000.5,13638.15,70638.648
251800,37845.578,26082.82,63928.398,57035.5,13640.5,70676
251900,37870.84,26086.33,63957.172,57070.5,13642.85,70713.352
252000,37896.102,26089.84,63985.941,57105.5,13645.2,70750.703
252100,37921.352,26093.34,64014.691,57140.5,13647.55,70788.047
252200,37946.609,26096.85,64043.461,57175.5,13649.9,70825.398
252300,37971.871,26100.359,64072.23,57210.5,13652.25,70862.75
252400,37997.129,26103.869,64101,57245.5,13654.6,70900.102
252500,38022.379,26107.381,64129.758,57280.5,13656.95,70937.453
252600,38047.641,26110.891,64158.531,57315.5,13659.3,70974.797
252700,38072.898,26114.4,64187.297,57350.5,13661.65,71012.148
252800,38098.148,26117.91,64216.059,57385.5,13664,71049.5
252900,38123.41,26121.42,64244.828,57420.5,13666.35,71086.852
253000,38148.672,26124.93,64273.602,57455.5,13668.7,71124.203
253100,38173.93,26128.439,64302.367,57490.5,13671.05,71161.547
253200,38199.18,26131.949,64331.129,57525.5,13673.4,71198.898
253300,38224.441,26135.461,64359.902,57560.5,13675.75,71236.25
253400,38249.699,26138.971,64388.672,57595.5,13678.1,71273.602
253500,38274.949,26142.471,64417.422,57630.5,13680.45,71310.953
253600,38300.211,26145.98,64446.191,57665.5,13682.8,71348.297
253700,38325.469,26149.49,64474.961,57700.5,13685.15,71385.648
253800,38350.73,26153,64503.73,57735.5,13687.5,71423
253900,38375.98,26156.51,64532.492,57770.5,13689.85,71460.352
254000,38401.238,26160.02,64561.258,57805.5,13692.2,71497.703
254100,38426.5,26163.529,64590.031,57840.5,13694.55,71535.047
254200,38451.762,26167.039,64618.801,57875.5,13696.9,71572.398
254300,38477.012,26170.551,64647.563,57910.5,13699.25,71609.75
254400,38502.27,26174.061,64676.328,57945.5,13701.6,71647.102
254500,38527.531,26177.57,64705.102,57980.5,13703.95,71684.453
254600,38552.781,26181.08,64733.859,58015.5,13706.3,71721.797
254700,38578.039,26184.59,64762.629,58050.5,13708.65,71759.148
254800,38603.301,26188.1,64791.398,58085.5,13711,71796.5
254900,38628.559,26191.609,64820.168,58120.5,13713.35,71833.852
255000,38653.809,26195.109,64848.918,58155.5,13715.7,71871.203
255100,38679.07,26198.619,64877.688,58190.5,13718.05,71908.547
255200,38704.328,26202.131,64906.461,58225.5,13720.4,71945.898
255300,38729.578,26205.641,64935.219,58260.5,13722.75,71983.25
255400,38754.84,26209.15,64963.992,58295.5,13725.1,72020.602
255500,38780.102,26212.66,64992.762,58330.5,13727.45,72057.953
255600,38805.359,26216.17,65021.531,58365.5,13729.8,72095.297
255700,38830.609,26219.68,65050.289,58400.5,13732.15,72132.648
255800,38855.871,26223.189,65079.063,58435.5,13734.5,72170
255900,38881.129,26226.699,65107.828,58470.5,13736.85,72207.352
256000,38906.379,26230.211,65136.59,58505.5,13739.2,72244.703
256100,38931.641,26233.721,65165.359,58540.5,13741.55,72282.047
256200,38956.898,26237.23,65194.129,58575.5,13743.9,72319.398
256300,38982.16,26240.74,65222.898,58610.5,13746.25,72356.75
256400,39007.41,26244.24,65251.648,58645.5,13748.6,72394.102
256500,39032.672,26247.75,65280.422,58680.5,13750.95,72431.453
256600,39057.93,26251.26,65309.188,58715.5,13753.3,72468.797
256700,39083.191,26254.77,65337.961,58750.5,13755.65,72506.148
256800,39108.441,26258.279,65366.719,58785.5,13758,72543.5
256900,39133.699,26261.789,65395.488,58820.5,13760.35,72580.852
257000,39158.961,26265.301,65424.262,58855.5,13762.7,72618.203
257100,39184.211,26268.811,65453.023,58890.5,13765.05,72655.547
257200,39209.469,26272.32,65481.789,58925.5,13767.4,72692.898
257300,39234.73,26275.83,65510.563,58960.5,13769.75,72730.25
257400,39259.988,26279.34,65539.328,58995.5,13772.1,72767.602
257500,39285.238,26282.85,65568.086,59030.5,13774.45,72804.953
257600,39310.5,26286.359,65596.859,59065.5,13776.8,72842.297
257700,39335.762,26289.869,65625.633,59100.5,13779.15,72879.648
257800,39361.012,26293.369,65654.383,59135.5,13781.5,72917
257900,39386.27,26296.881,65683.148,59170.5,13783.85,72954.352
258000,39411.531,26300.391,65711.922,59205.5,13786.2,72991.703
258100,39436.789,26303.9,65740.688,59240.5,13788.55,73029.047
258200,39462.039,26307.41,65769.453,59275.5,13790.9,73066.398
258300,39487.301,26310.92,65798.219,59310.5,13793.25,73103.75
258400,39512.559,26314.43,65826.984,59345.5,13795.6,73141.102
258500,39537.809,26317.939,65855.75,59380.5,13797.95,73178.453
258600,39563.07,26321.449,65884.516,59415.5,13800.3,73215.797
258700,39588.328,26324.961,65913.289,59450.5,13802.65,73253.148
258800,39613.59,26328.471,65942.063,59485.5,13805,73290.5
258900,39638.84,26331.98,65970.82,59520.5,13807.35,73327.852
259000,39664.102,26335.49,65999.594,59555.5,13809.7,73365.203
259100,39689.359,26339,66028.359,59590.5,13812.05,73402.547
259200,39714.609,26342.51,66057.117,59625.5,13814.4,73439.898
259300,39739.871,26346.01,66085.883,59660.5,13816.75,73477.25
259400,39765.129,26349.52,66114.648,59695.5,13819.1,73514.602
259500,39790.391,26353.029,66143.422,59730.5,13821.45,73551.953
259600,39815.641,26356.539,66172.18,59765.5,13823.8,73589.297
259700,39840.898,26360.051,66200.953,59800.5,13826.15,73626.648
259800,39866.16,26363.561,66229.719,59835.5,13828.5,73664
259900,39891.422,26367.07,66258.492,59870.5,13830.85,73701.352
260000,39916.672,26370.58,66287.25,59905.5,13833.2,73738.703
260100,39941.93,26374.09,66316.016,59940.5,13835.55,73776.047
260200,39967.191,26377.6,66344.789,59975.5,13837.9,73813.398
260300,39992.441,26381.109,66373.547,60010.5,13840.25,73850.75
260400,40017.699,26384.619,66402.32,60045.5,13842.6,73888.102
260500,40042.961,26388.131,66431.094,60080.5,13844.95,73925.453
260600,40068.219,26391.641,66459.859,60115.5,13847.3,73962.797
260700,40093.469,26395.141,66488.609,60150.5,13849.65,74000.148
260800,40118.73,26398.65,66517.383,60185.5,13852,74037.5
260900,40143.988,26402.16,66546.148,60220.5,13854.35,74074.852
261000,40169.238,26405.67,66574.906,60255.5,13856.7,74112.203
261100,40194.5,26409.18,66603.68,60290.5,13859.05,74149.547
261200,40219.762,26412.689,66632.453,60325.5,13861.4,74186.898
261300,40245.02,26416.199,66661.219,60360.5,13863.75,74224.25
261400,40270.27,26419.711,66689.984,60395.5,13866.1,74261.602
261500,40295.531,26423.221,66718.75,60430.5,13868.45,74298.953
261600,40320.789,26426.73,66747.516,60465.5,13870.8,74336.297
261700,40346.039,26430.24,66776.281,60500.5,13873.15,74373.648
261800,40371.301,26433.75,66805.047,60535.5,13875.5,74411
261900,40396.559,26437.26,66833.82,60570.5,13877.85,74448.352
262000,40421.82,26440.77,66862.594,60605.5,13880.2,74485.703
262100,40447.07,26444.27,66891.344,60640.5,13882.55,74523.047
262200,40472.328,26447.779,66920.109,60675.5,13884.9,74560.398
262300,40497.59,26451.289,66948.875,60710.5,13887.25,74597.75
262400,40522.852,26454.801,66977.656,60745.5,13889.6,74635.102
262500,40548.102,26458.311,67006.414,60780.5,13891.95,74672.453
262600,40573.359,26461.82,67035.18,60815.5,13894.3,74709.797
262700,40598.621,26465.33,67063.953,60850.5,13896.65,74747.148
262800,40623.871,26468.84,67092.711,60885.5,13899,74784.5
262900,40649.129,26472.35,67121.477,60920.5,13901.35,74821.852
263000,40674.391,26475.859,67150.25,60955.5,13903.7,74859.203
263100,40699.648,26479.369,67179.016,60990.5,13906.05,74896.547
263200,40724.898,26482.881,67207.781,61025.5,13908.4,74933.898
263300,40750.16,26486.391,67236.547,61060.5,13910.75,74971.25
263400,40775.422,26489.9,67265.32,61095.5,13913.1,75008.602
263500,40800.672,26493.4,67294.07,61130.5,13915.45,75045.953
263600,40825.93,26496.91,67322.844,61165.5,13917.8,75083.297
263700,40851.191,26500.42,67351.609,61200.5,13920.15,75120.648
263800,40876.449,26503.93,67380.375,61235.5,13922.5,75158
263900,40901.699,26507.439,67409.141,61270.5,13924.85,75195.352
264000,40926.961,26510.949,67437.906,61305.5,13927.2,75232.703
264100,40952.219,26514.461,67466.68,61340.5,13929.55,75270.047
